,Ngành,YOY-Pre-Month,MOM,E-YOY,YTD-YOY,Date,Month,PreMonth,YOY
3520,Khai khoáng,0.5100000000000051,-10.179110184902001,-8.0612339841811,-1.6787670266724035,2016-04-29,2016-04,2016-03,-0.36808885166369976
3521,Khai thác than cứng và than non,5.510000000000005,-11.383171091552,-4.2224318885585035,2.8608268531829992,2016-04-29,2016-04,2016-03,2.3953574816469967
3522,Khai thác dầu thô và khí đốt tự nhiên,-0.8900000000000006,-10.649297103415293,-9.494586415310195,-3.036724067385194,2016-04-29,2016-04,2016-03,-1.2421145101038036
3523,Khai khoáng khác,4.840000000000003,4.136801427771999,-1.1285250309611996,3.156229047226006,2016-04-29,2016-04,2016-03,3.469358988519005
3524,"Công nghiệp chế biến, chế tạo",8.739999999999995,0.46812841419300355,12.463485614712994,9.64,2016-04-29,2016-04,2016-03,9.36
3525,"Sản xuất, chế biến thực phẩm",8.439999999999998,-6.054923931270196,7.291132296119002,8.142022416673996,2016-04-29,2016-04,2016-03,7.902843384267001
3526,Sản xuất đồ uống,8.439999999999998,8.633332943425998,1.7986033293870065,6.707684793355,2016-04-29,2016-04,2016-03,7.385605482044994
3527,Sản xuất sản phẩm thuốc lá,-1.019999999999996,-0.5865314448100065,9.549843287719,1.599868748267994,2016-04-29,2016-04,2016-03,1.032279892955998
3528,Dệt,14.030000000000001,-1.0706574881372006,11.445111461091003,13.298599523617,2016-04-29,2016-04,2016-03,16.598851458946
3529,Sản xuất trang phục,8.680000000000007,0.6061012977110067,8.388043426943,8.601170995326001,2016-04-29,2016-04,2016-03,8.348401284816006
3530,Sản xuất da và các sản phẩm có liên quan,5.349999999999994,1.8783911977180026,0.5178073634230032,4.025822557436996,2016-04-29,2016-04,2016-03,3.5283613061729966
3531,Sản xuất giấy và sản phẩm từ giấy,14.150000000000006,6.317533041051007,14.476232602018996,14.236340651744001,2016-04-29,2016-04,2016-03,14.502614663038997
3532,Sản xuất hoá chất và sản phẩm hoá chất,2.7900000000000063,2.8618993159829955,0.8201559038949995,2.2616846529240036,2016-04-29,2016-04,2016-03,0.981378547182004
3533,"Sản xuất thuốc, hoá dược và dược liệu",8.930000000000007,1.2878120584999948,6.786038434367995,8.322094910453998,2016-04-29,2016-04,2016-03,8.214221936521
3534,Sản xuất sản phẩm từ cao su và plastic,13.959999999999994,3.046436702101005,13.856987169383999,13.931277707394997,2016-04-29,2016-04,2016-03,12.615695679195
3535,Sản xuất sản phẩm từ khoáng phi kim loại khác,13.840000000000003,1.9407213151900038,10.165872481394004,12.761129625630005,2016-04-29,2016-04,2016-03,13.113222097193002
3536,Sản xuất kim loại,24.739999999999995,7.006430576680003,13.470209530416,21.431114890979003,2016-04-29,2016-04,2016-03,20.740173719656994
3537,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",12.099999999999994,3.382153975045995,10.271119820039004,11.599553580898998,2016-04-29,2016-04,2016-03,9.460591810333995
3538,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",11.799999999999997,-3.2640310367850986,36.56113455392699,17.401970935555994,2016-04-29,2016-04,2016-03,16.588242054583006
3539,Sản xuất thiết bị điện,0.29999999999999716,2.8638272136600023,7.419795346252997,2.186123599599,2016-04-29,2016-04,2016-03,2.1318317378450047
3540,Sản xuất xe có động cơ,13.010000000000005,-0.9805315956641039,16.858396370058003,14.032590266835001,2016-04-29,2016-04,2016-03,14.060294481868993
3541,Sản xuất phương tiện vận tải khác,1.9300000000000068,7.147271504586996,15.451702323562003,5.084740642661004,2016-04-29,2016-04,2016-03,5.204764971757996
3542,"Sản xuất giường, tủ, bàn, ghế",13.329999999999998,5.531999282946998,25.588873369588,16.489217658490006,2016-04-29,2016-04,2016-03,14.451741170133005
3543,Sản xuất và phân phối điện,12.370000000000005,2.695352549096995,11.458620173490004,12.125312003911006,2016-04-29,2016-04,2016-03,12.189736459038002
3544,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",9.120000000000005,2.4210740323370032,8.492414078902996,8.958476096501002,2016-04-29,2016-04,2016-03,8.843527303577005
3545,"Khai thác, xử lý và cung cấp nước",9.349999999999994,2.615491644339997,7.512723100036993,8.873482172137003,2016-04-29,2016-04,2016-03,8.875544858639998
3546,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",8.650000000000006,2.020866689615005,10.578701319014002,9.133476182801004,2016-04-29,2016-04,2016-03,8.777604063287
3547,Toàn ngành công nghiệp,6.400000000000006,23.83,6.150000000000006,6.319999999999993,2016-03-29,2016-03,2016-02,7.205124068765528
3548,Khai khoáng,0.5999999999999943,9.980000000000004,-4.549999999999997,-1.2000000000000028,2016-03-29,2016-03,2016-02,0.5100000000000051
3549,Khai thác than cứng và than non,5.25,26.129999999999995,-6.049999999999997,0.9300000000000068,2016-03-29,2016-03,2016-02,5.510000000000005
3550,Khai thác dầu thô và khí đốt tự nhiên,-0.5999999999999943,5.769999999999996,-4.510000000000005,-1.9399999999999977,2016-03-29,2016-03,2016-02,-0.8900000000000006
3551,Khai khoáng khác,4.019999999999996,25.040000000000006,2.0999999999999943,3.3499999999999943,2016-03-29,2016-03,2016-02,4.840000000000003
3552,"Công nghiệp chế biến, chế tạo",7.450000000000003,28.569999999999993,8.810000000000002,7.930000000000007,2016-03-29,2016-03,2016-02,8.739999999999995
3553,"Sản xuất, chế biến thực phẩm",7.939999999999998,26.340000000000003,5.310000000000002,6.980000000000004,2016-03-29,2016-03,2016-02,8.439999999999998
3554,Sản xuất đồ uống,13.409999999999997,5.890000000000001,5.780000000000001,10.849999999999994,2016-03-29,2016-03,2016-02,8.439999999999998
3555,Sản xuất sản phẩm thuốc lá,-3.260000000000005,28.22999999999999,-1.4599999999999937,-2.6200000000000045,2016-03-29,2016-03,2016-02,-1.019999999999996
3556,Dệt,12.829999999999998,42.150000000000006,10.760000000000005,12.040000000000006,2016-03-29,2016-03,2016-02,14.030000000000001
3557,Sản xuất trang phục,5.599999999999994,39.66999999999999,10.120000000000005,7.140000000000001,2016-03-29,2016-03,2016-02,8.680000000000007
3558,Sản xuất da và các sản phẩm có liên quan,1.4599999999999937,43.41,15.900000000000006,6.140000000000001,2016-03-29,2016-03,2016-02,5.349999999999994
3559,Sản xuất giấy và sản phẩm từ giấy,16.569999999999993,15.900000000000006,11.450000000000003,14.819999999999993,2016-03-29,2016-03,2016-02,14.150000000000006
3560,Sản xuất hoá chất và sản phẩm hoá chất,4.689999999999998,38.129999999999995,7.700000000000003,5.790000000000006,2016-03-29,2016-03,2016-02,2.7900000000000063
3561,"Sản xuất thuốc, hoá dược và dược liệu",7.049999999999997,51.06,9.329999999999998,7.890000000000001,2016-03-29,2016-03,2016-02,8.930000000000007
3562,Sản xuất sản phẩm từ cao su và plastic,12.209999999999994,20.61,6.599999999999994,10.189999999999998,2016-03-29,2016-03,2016-02,13.959999999999994
3563,Sản xuất sản phẩm từ khoáng phi kim loại khác,8.269999999999996,36.56,8.409999999999997,8.319999999999993,2016-03-29,2016-03,2016-02,13.840000000000003
3564,Sản xuất kim loại,27.0,22.14,16.33,23.08,2016-03-29,2016-03,2016-02,24.739999999999995
3565,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",-0.9500000000000028,35.46000000000001,9.920000000000002,2.730000000000004,2016-03-29,2016-03,2016-02,12.099999999999994
3566,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",6.739999999999995,24.049999999999997,16.810000000000002,10.239999999999995,2016-03-29,2016-03,2016-02,11.799999999999997
3567,Sản xuất thiết bị điện,0.7999999999999972,24.53,-9.340000000000003,-3.010000000000005,2016-03-29,2016-03,2016-02,0.29999999999999716
3568,Sản xuất xe có động cơ,9.549999999999997,30.210000000000008,6.8700000000000045,8.590000000000003,2016-03-29,2016-03,2016-02,13.010000000000005
3569,Sản xuất phương tiện vận tải khác,2.700000000000003,23.11,4.890000000000001,3.430000000000007,2016-03-29,2016-03,2016-02,1.9300000000000068
3570,"Sản xuất giường, tủ, bàn, ghế",14.730000000000004,28.55000000000001,8.370000000000005,12.480000000000004,2016-03-29,2016-03,2016-02,13.329999999999998
3571,Sản xuất và phân phối điện,13.620000000000005,22.900000000000006,12.189999999999998,13.099999999999994,2016-03-29,2016-03,2016-02,12.370000000000005
3572,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",9.310000000000002,1.2900000000000063,9.480000000000004,9.370000000000005,2016-03-29,2016-03,2016-02,9.120000000000005
3573,"Khai thác, xử lý và cung cấp nước",9.439999999999998,2.9099999999999966,9.180000000000007,9.349999999999994,2016-03-29,2016-03,2016-02,9.349999999999994
3574,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",9.049999999999997,-1.8499999999999943,10.099999999999994,9.400000000000006,2016-03-29,2016-03,2016-02,8.650000000000006
3575,Toàn ngành công nghiệp,5.676170833523003,-22.277709617913104,7.881938800971994,6.612990145539996,2016-02-29,2016-02,2016-01,6.400000000000006
3576,Khai khoáng,-1.8392286720730056,-17.879134292000302,-1.4788420130780935,-1.677052180291497,2016-02-29,2016-02,2016-01,0.5999999999999943
3577,Khai thác than cứng và than non,-1.4928229837803002,-29.081165933024394,5.376552405816,1.2457332265360037,2016-02-29,2016-02,2016-01,5.25
3578,Khai thác dầu thô và khí đốt tự nhiên,-2.003179916853,-14.308546654018997,-3.029517447925599,-2.4794926581434,2016-02-29,2016-02,2016-01,-0.5999999999999943
3579,Khai khoáng khác,-0.45150908851159954,-31.5438104808771,4.432921131708994,1.4772180209390058,2016-02-29,2016-02,2016-01,4.019999999999996
3580,"Công nghiệp chế biến, chế tạo",7.245391436225006,-24.450908038810397,10.268289789763003,8.525764176253006,2016-02-29,2016-02,2016-01,7.450000000000003
3581,"Sản xuất, chế biến thực phẩm",11.102624192510007,-17.993592635513494,8.038062431827996,9.700580251025997,2016-02-29,2016-02,2016-01,7.939999999999998
3582,Sản xuất đồ uống,13.011845345013,-28.281059666850894,1.7911307937909982,8.037885057241994,2016-02-29,2016-02,2016-01,13.409999999999997
3583,Sản xuất sản phẩm thuốc lá,-6.2318397308457065,-17.320139851586106,9.407488088052006,0.25424902139299377,2016-02-29,2016-02,2016-01,-3.260000000000005
3584,Dệt,9.288171973193002,-31.159641662845104,8.619237280137,9.014438535845002,2016-02-29,2016-02,2016-01,12.829999999999998
3585,Sản xuất trang phục,8.434060948888998,-28.421116128774997,13.119146998964993,10.340565022761993,2016-02-29,2016-02,2016-01,5.599999999999994
3586,Sản xuất da và các sản phẩm có liên quan,10.194206302633006,-26.001030230324005,10.392859579331997,10.278602912487997,2016-02-29,2016-02,2016-01,1.4599999999999937
3587,Sản xuất giấy và sản phẩm từ giấy,1.935044087600005,-31.666860079493702,10.014806876018,5.067445387635999,2016-02-29,2016-02,2016-01,16.569999999999993
3588,Sản xuất hoá chất và sản phẩm hoá chất,2.865972302276006,-24.6011113174676,6.130980171993002,4.244557319113994,2016-02-29,2016-02,2016-01,4.689999999999998
3589,"Sản xuất thuốc, hoá dược và dược liệu",11.390690609659003,-29.951569871384805,7.447698083920997,9.731915243619,2016-02-29,2016-02,2016-01,7.049999999999997
3590,Sản xuất sản phẩm từ cao su và plastic,4.818758502164997,-22.615554547304598,11.561051718521,7.657175221379006,2016-02-29,2016-02,2016-01,12.209999999999994
3591,Sản xuất sản phẩm từ khoáng phi kim loại khác,7.316657611937998,-22.486066295934805,19.026328033444003,12.133753886174006,2016-02-29,2016-02,2016-01,8.269999999999996
3592,Sản xuất kim loại,15.003857109376995,-25.798067641224804,42.358173450164,25.255732432036993,2016-02-29,2016-02,2016-01,27.0
3593,"Sản xuất sản phẩm từ kim loại đúc sẵn (trừ máy móc, thiết bị)",3.164905675414005,-21.586519114651907,3.861651400919996,3.469973562622002,2016-02-29,2016-02,2016-01,-0.9500000000000028
3594,"Sản xuất sản phẩm điện tử, máy vi tính và sản phẩm quang học",-4.611284308903606,-22.128294159967894,9.401318445141001,1.0553941849679944,2016-02-29,2016-02,2016-01,6.739999999999995
3595,Sản xuất thiết bị điện,-2.2749159027187034,-28.079636062504804,-0.1323388156211962,-1.389886724043805,2016-02-29,2016-02,2016-01,0.7999999999999972
3596,Sản xuất xe có động cơ,11.870847087336003,-20.739997222281602,18.629826567669994,14.761897312233998,2016-02-29,2016-02,2016-01,9.549999999999997
3597,Sản xuất phương tiện vận tải khác,7.382325376397006,-24.666868175764904,6.104737559482999,6.829650369069,2016-02-29,2016-02,2016-01,2.700000000000003
3598,"Sản xuất giường, tủ, bàn, ghế",16.021961087582994,-34.926341516064,12.018998304460993,14.410268093737002,2016-02-29,2016-02,2016-01,14.730000000000004
3599,Sản xuất và phân phối điện,12.872173935145,-18.0239531208733,12.807105261809,12.842852697425997,2016-02-29,2016-02,2016-01,13.620000000000005
3600,"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",8.890980925888996,1.9297777041080053,9.538134544740998,9.216691433571995,2016-02-29,2016-02,2016-01,9.310000000000002
3601,"Khai thác, xử lý và cung cấp nước",8.981102141541996,0.5769625882399936,10.527171464483004,9.750915644719996,2016-02-29,2016-02,2016-01,9.439999999999998
3602,"Hoạt động thu gom, xử lý và tiêu huỷ rác thải; tái chế phế liệu",8.70223201652,4.770367945904994,7.597359270327999,8.134105969819998,2016-02-29,2016-02,2016-01,9.049999999999997
3603,Toàn ngành công nghiệp,8.063887007095587,9.761290866630318,-2.641489125687599,5.885554883034999,2016-01-29,2016-01,2015-12,5.676170833523003
3604,Khai khoáng,-3.269999999999996,7.069999999999993,-2.8249593863429965,-4.249716772275207,2016-01-29,2016-01,2015-12,-1.8392286720730056
3605,Khai thác than cứng và than non,-8.439999999999998,3.6400000000000006,-0.47146549032639484,1.3718322796450053,2016-01-29,2016-01,2015-12,-1.4928229837803002
3606,Khai thác dầu thô và khí đốt tự nhiên,-2.0400000000000063,8.0,-3.515746799247907,-6.158945410561103,2016-01-29,2016-01,2015-12,-2.003179916853
3607,Khai khoáng khác,0.09999999999999432,5.950000000000003,-1.521968358311895,4.9292424519170055,2016-01-29,2016-01,2015-12,-0.45150908851159954
3608,"Công nghiệp chế biến, chế tạo",11.200000000000003,10.480000000000004,-2.906125876983097,8.244790609044998,2016-01-29,2016-01,2015-12,7.245391436225006
3609,"Sản xuất, chế biến thực phẩm",7.5,7.780000000000001,-1.984876451828299,7.890398413097003,2016-01-29,2016-01,2015-12,11.102624192510007
3610,Sản xuất đồ uống,6.969999999999999,7.0,-4.819021659871595,15.043528447651994,2016-01-29,2016-01,2015-12,13.011845345013
3611,Sản xuất sản phẩm thuốc lá,4.519999999999996,3.8299999999999983,-4.020420763322306,3.6389834072490004,2016-01-29,2016-01,2015-12,-6.2318397308457065
