,Phân Loại,E-Total-M,YOP,YTD-YOY,Total-YOY,Total-Pre-Month,E-MOM,Date,Month,PreMonth,PreYearMonth,Total-M,MOM,M-YOY
2969,Lào Cai,284.777,54.80587147989,10.304313785003998,1599.032,275.232,3.4679833740262467,2018-07-27,2018-07,2018-06,2017-07,284.899,3.51230961516103,
2970,TỔNG SỐ,27491.782,35.951167546272075,9.400379703947252,124150.99700000002,25349.826999999997,8.449584291048623,2018-06-29,2018-06,2018-05,2017-06,27829.267,9.78089515167106,10.883296977555673
2971,Trung ương,5078.5,34.57057625719601,-7.6158269063896284,22783.600000000002,4568.5,11.163401554120611,2018-06-29,2018-06,2018-05,2017-06,5154.7,12.831345080442148,-10.702468601126043
2972,Bộ Giao thông Vận tải,1806.7,43.54039988731589,-41.79866512698723,8013.8,1637.5,10.332824427480915,2018-06-29,2018-06,2018-05,2017-06,1703.4,4.024427480916032,-46.526447967352055
2973,Bộ NN và PTNT,568.5,27.766928256773294,16.75695384935932,2241.5,491.7,15.619280048810253,2018-06-29,2018-06,2018-05,2017-06,636.5,29.448850925361,33.85909568874868
2974,Bộ Y tế,182.6,26.744326777609682,-44.9111872857588,883.9,145.3,25.67102546455608,2018-06-29,2018-06,2018-05,2017-06,187.2,28.83688919476944,-53.02383939774153
2975,Bộ Tài nguyên và Môi trường,107.7,31.901550910316928,56.13861386138615,473.1,98.6,9.22920892494929,2018-06-29,2018-06,2018-05,2017-06,105.1,6.592292089249497,135.1230425055928
2976,Bộ Giáo dục - Đào tạo,83.8,28.344838364388565,31.678082191780845,384.5,73.8,13.550135501355015,2018-06-29,2018-06,2018-05,2017-06,82.3,11.51761517615175,21.02941176470587
2977,"Bộ Văn hoá, Thể thao và Du lịch",43.2,31.111454720436782,5.8983666061705975,233.39999999999998,40.5,6.666666666666671,2018-06-29,2018-06,2018-05,2017-06,47.8,18.024691358024697,6.222222222222214
2978,Bộ Xây dựng,23.4,33.637515377412186,-59.75395430579965,91.6,21.2,10.377358490566024,2018-06-29,2018-06,2018-05,2017-06,24.3,14.622641509433976,-52.35294117647059
2979,Bộ Công Thương,18.4,36.307454615681735,-18.051282051282044,79.9,16.5,11.515151515151501,2018-06-29,2018-06,2018-05,2017-06,18.3,10.909090909090907,-18.66666666666667
2980,Bộ Khoa học và Công nghệ,18.2,30.165289256198346,54.20363329108574,73.0,14.9,22.147651006711413,2018-06-29,2018-06,2018-05,2017-06,18.9,26.845637583892596,155.4054054054054
2981,Bộ Thông tin và Truyền thông,10.3,32.40601503759399,22.443181818181813,43.1,9.7,6.185567010309299,2018-06-29,2018-06,2018-05,2017-06,10.1,4.123711340206199,18.82352941176471
2982,Địa phương,22413.282,36.27678778270341,14.125035253348443,101367.39700000001,20781.326999999997,7.852987443968345,2018-06-29,2018-06,2018-05,2017-06,22674.0,9.10756565256878,17.328068248775864
2983,Vốn ngân sách NN cấp tỉnh,15631.456,33.86688828570731,13.66865953534709,70254.104,14598.045,7.079105455559301,2018-06-29,2018-06,2018-05,2017-06,15877.0,8.761138905928846,20.41595342632195
2984,Vốn ngân sách NN cấp huyện,5706.575,41.77823021203509,15.45078661592187,25999.0,5194.449,9.859101513943074,2018-06-29,2018-06,2018-05,2017-06,5724.903,10.211939707175887,11.838058872551699
2985,Vốn ngân sách NN cấp xã,1075.251,52.42948244750656,13.75817188293884,5113.762,988.833,8.7393927993908,2018-06-29,2018-06,2018-05,2017-06,1071.914,8.401924288530012,4.961287523978044
2986,Hà Nội,3294.767,38.39469571813904,4.190612131371623,14628.065,2919.022,12.872290787804957,2018-06-29,2018-06,2018-05,2017-06,3214.2,10.112222518364035,2.6328771978561463
2987,TP. Hồ Chí Minh,2110.912,20.093562669093533,7.900532630054812,8346.322,2089.79,1.0107235655257227,2018-06-29,2018-06,2018-05,2017-06,2076.964,-0.6137458787725052,9.904486741913132
2988,Quảng Ninh,1066.211,35.5651305758857,32.262663413428584,3446.519,909.091,17.283198271680163,2018-06-29,2018-06,2018-05,2017-06,1303.183,43.35011566498844,65.34896674579801
2989,Hải Phòng,799.002,34.127328774361864,67.82595320974661,3109.731,609.7,31.048384451369515,2018-06-29,2018-06,2018-05,2017-06,792.607,29.999507954731826,82.4240596935229
2990,Thanh Hóa,522.689,46.903588898768774,35.317135851294154,2950.762,514.902,1.5123266174922492,2018-06-29,2018-06,2018-05,2017-06,524.23,1.8116068688798919,23.55464422918287
2991,Nghệ An,457.611,45.47713853477627,2.313673758516515,2663.405,472.048,-3.058375419448865,2018-06-29,2018-06,2018-05,2017-06,461.1,-2.3192556689150194,-17.422862638277735
2992,Bà Rịa - Vũng Tàu,481.975,40.49714888656323,25.22257391933897,2635.974,453.529,6.272145772376206,2018-06-29,2018-06,2018-05,2017-06,483.801,6.674766111979608,43.37393314366997
2993,Bình Dương,655.318,33.04342562304915,7.106775248675461,2631.094,618.792,5.902791244877108,2018-06-29,2018-06,2018-05,2017-06,661.357,6.878724999676791,8.104790331069964
2994,Vĩnh Phúc,462.427,40.9282641115794,-0.4132372727350315,2562.465,437.076,5.800135445551803,2018-06-29,2018-06,2018-05,2017-06,459.369,5.10048595667574,-2.1526172852654497
2995,Quảng Nam,428.543,55.22044784555356,48.3544690155106,2527.478,457.702,-6.370739039811923,2018-06-29,2018-06,2018-05,2017-06,413.42,-9.674853944269415,20.675563650799205
2996,Cần Thơ,428.976,41.150133789897176,18.162130345233535,2284.497,407.268,5.330151153540186,2018-06-29,2018-06,2018-05,2017-06,302.777,-25.656570120903183,-35.53341211288898
2997,Kiên Giang,385.2,49.576753476295714,21.441248172694188,2212.26,375.704,2.527521665992367,2018-06-29,2018-06,2018-05,2017-06,367.432,-2.2017332793901545,6.968660388069694
2998,Đồng Nai,532.472,30.326135858659736,18.59575118018273,2197.45,472.911,12.59454738840924,2018-06-29,2018-06,2018-05,2017-06,530.677,12.214983368963715,32.78743081342395
2999,Đà Nẵng,488.036,25.234041063360813,8.408380096208816,1989.258,440.635,10.757429618618588,2018-06-29,2018-06,2018-05,2017-06,437.776,-0.6488363384660687,-15.454615681730388
3000,Bắc Ninh,286.922,30.463895011424984,13.235461023825934,1506.531,277.667,3.3331292519456923,2018-06-29,2018-06,2018-05,2017-06,294.16,5.939848811706128,14.603624803253922
3001,Hà Tĩnh,325.92,45.447635088947344,11.507856345791012,1495.908,300.558,8.438304753159144,2018-06-29,2018-06,2018-05,2017-06,325.574,8.323185541559369,40.783886395281456
3002,Quảng Ngãi,281.983,46.65654795596467,0.3875708356002576,1477.953,272.362,3.5324311027235638,2018-06-29,2018-06,2018-05,2017-06,283.765,4.1867073967734,-1.0088712293786557
3003,Thái Bình,302.432,42.115433335502644,8.550651599100519,1449.593,276.486,9.384200285005392,2018-06-29,2018-06,2018-05,2017-06,300.454,8.668793356625642,12.248755921514714
3004,Phú Thọ,273.746,47.881394964494625,4.502628017452608,1413.838,260.699,5.004622188807772,2018-06-29,2018-06,2018-05,2017-06,273.746,5.004622188807772,1.8404086324725881
3005,Bắc Giang,301.847,37.02791931190459,33.95273750099042,1352.494,282.866,6.7102444266896555,2018-06-29,2018-06,2018-05,2017-06,301.796,6.69221468822694,
3006,Lào Cai,277.392,45.1193417668936,10.305448091923509,1316.415,264.806,4.752913453622654,2018-06-29,2018-06,2018-05,2017-06,275.232,3.937221966269661,
3007,Bình Định,366.569,40.0296397889168,5.8574079847480505,1297.056,254.179,44.21687078790933,2018-06-29,2018-06,2018-05,2017-06,455.662,79.26815354533613,33.68755519435746
3008,TỔNG SỐ,24768.676,28.400069446781472,8.758655446972568,96078.064,21992.864,12.621421202804669,2018-05-29,2018-05,2018-04,2017-05,25349.826999999997,15.263873772874675,7.133069901107248
3009,Trung ương,4518.5,26.788873614284892,-6.533857792506865,17655.100000000002,3879.7,16.465190607521208,2018-05-29,2018-05,2018-04,2017-05,4568.5,17.7539500476841,-19.80867123047217
3010,Bộ Giao thông Vận tải,1565.5,33.33308884033439,-42.30349652980232,6135.1,1398.8,11.917357735201591,2018-05-29,2018-05,2018-04,2017-05,1637.5,17.064626822991144,-46.5742251223491
3011,Bộ NN và PTNT,437.7,20.05561313750433,12.095824967112094,1619.0,376.4,16.285866099893724,2018-05-29,2018-05,2018-04,2017-05,491.7,30.63230605738576,20.22004889975551
3012,Bộ Y tế,165.3,21.82450832072617,-41.64239482200648,721.3,128.5,28.638132295719856,2018-05-29,2018-05,2018-04,2017-05,145.3,13.07392996108949,-62.64781491002571
3013,Bộ Tài nguyên và Môi trường,93.5,24.295347269049223,53.646055437100216,360.3,82.8,12.922705314009676,2018-05-29,2018-05,2018-04,2017-05,98.6,19.082125603864725,129.30232558139534
3014,Bộ Giáo dục - Đào tạo,80.8,22.68324256104645,37.55029056772463,307.7,68.2,18.47507331378297,2018-05-29,2018-05,2018-04,2017-05,73.8,8.211143695014655,20.98360655737706
3015,"Bộ Văn hoá, Thể thao và Du lịch",53.2,28.75210275577641,22.97605473204105,215.7,48.5,9.690721649484544,2018-05-29,2018-05,2018-04,2017-05,40.5,-16.49484536082474,-1.2195121951219505
3016,Bộ Xây dựng,20.5,24.7874703927437,-61.734693877551024,67.5,15.8,29.74683544303798,2018-05-29,2018-05,2018-04,2017-05,21.2,34.17721518987341,-58.43137254901961
3017,Bộ Công Thương,16.05,27.741803558039667,-18.60000000000001,61.05,13.4,19.776119402985074,2018-05-29,2018-05,2018-04,2017-05,16.5,23.134328358208947,-21.42857142857143
3018,Bộ Khoa học và Công nghệ,14.2,22.355371900826444,48.05692391899291,54.1,11.7,21.367521367521363,2018-05-29,2018-05,2018-04,2017-05,14.9,27.350427350427367,112.85714285714286
3019,Bộ Thông tin và Truyền thông,8.85,24.022556390977446,19.662921348314597,31.950000000000003,7.7,14.93506493506493,2018-05-29,2018-05,2018-04,2017-05,9.7,25.974025974025963,21.249999999999986
3020,Địa phương,20250.176,28.789886431274365,12.91789814084727,78422.96399999999,18113.164,11.798115447969224,2018-05-29,2018-05,2018-04,2017-05,20781.326999999997,14.730518643788557,15.676743668243788
3021,Vốn ngân sách NN cấp tỉnh,14167.124,26.822426578525675,11.846088093602816,54191.727,12571.865,12.689119712946322,2018-05-29,2018-05,2018-04,2017-05,14598.045,16.116781400372986,16.272759856630813
3022,Vốn ngân sách NN cấp huyện,5106.03,33.429525791247904,15.538913173933835,20204.0,4639.099,10.065122559359025,2018-05-29,2018-05,2018-04,2017-05,5194.449,11.971074555641081,14.667748344370864
3023,Vốn ngân sách NN cấp xã,977.022,40.59357548770646,14.653965238496312,4026.7,902.2,8.293283085790293,2018-05-29,2018-05,2018-04,2017-05,988.833,9.602416315672798,12.36738636363637
3024,Hà Nội,3031.812,30.042870736699808,4.933255225307747,11446.088,2699.973,12.290456237895711,2018-05-29,2018-05,2018-04,2017-05,2919.022,8.11300705599649,1.8855846422338516
3025,TP. Hồ Chí Minh,2097.312,15.029703548567792,6.800583705847842,6242.932,1685.518,24.431302424536554,2018-05-29,2018-05,2018-04,2017-05,2089.79,23.98503012130395,7.999483204134378
3026,Thanh Hóa,514.456,38.588140557439516,38.2210247805518,2427.627,506.604,1.549928543793584,2018-05-29,2018-05,2018-04,2017-05,514.902,1.637965748395203,30.685786802030464
3027,Hải Phòng,608.68,25.347593864582674,62.83169682135042,2309.709,541.945,12.31398020094288,2018-05-29,2018-05,2018-04,2017-05,609.7,12.502191181761987,77.75510204081635
3028,Quảng Ninh,733.057,38.85042419072411,21.269007131645793,2204.274,608.666,20.43665984300091,2018-05-29,2018-05,2018-04,2017-05,909.091,49.357940151084506,44.529570747217804
3029,Nghệ An,454.789,37.36882276004084,-0.6182594282860094,2188.535,423.188,7.4673667495297735,2018-05-29,2018-05,2018-04,2017-05,472.048,11.545696002722195,-7.982846003898629
3030,Bà Rịa - Vũng Tàu,468.184,33.317591114874766,22.119898189026046,2168.654,445.953,4.98505447883521,2018-05-29,2018-05,2018-04,2017-05,453.529,1.6988337335997414,32.999706744868035
3031,Vĩnh Phúc,445.562,35.3893853864398,0.23297900812073635,2108.524,415.295,7.288072334123939,2018-05-29,2018-05,2018-04,2017-05,437.076,5.244705570738887,-3.727753303964761
3032,Quảng Nam,463.583,45.98611032518845,54.64228223471386,2104.816,461.377,0.4781339338545365,2018-05-29,2018-05,2018-04,2017-05,457.702,-0.7965286522735227,54.62905405405405
3033,Bình Dương,597.841,26.233705129302816,5.967450173222161,1954.825,517.67,15.486893194506152,2018-05-29,2018-05,2018-04,2017-05,618.792,19.53406610388859,12.507636363636365
3034,Kiên Giang,388.7,41.235660679386136,24.48152317450696,1840.056,384.166,1.1802189678420234,2018-05-29,2018-05,2018-04,2017-05,375.704,-2.202693627234055,15.601230769230767
3035,Cần Thơ,377.392,35.988099933903854,24.728682859042166,1825.645,360.01,4.828199216688418,2018-05-29,2018-05,2018-04,2017-05,407.268,13.126857587289237,-14.975365344467647
3036,Đồng Nai,478.056,23.048705089386505,24.0131102647819,1670.123,418.505,14.229459624138315,2018-05-29,2018-05,2018-04,2017-05,472.911,13.000083631019947,26.78579088471851
3037,Đà Nẵng,432.095,18.934898782631286,15.161240796903485,1492.682,377.471,14.471045457796762,2018-05-29,2018-05,2018-04,2017-05,440.635,16.733470915646492,-3.5809628008752696
3038,Bắc Ninh,268.785,24.48237720664065,12.755304931712246,1210.727,242.885,10.663482718158818,2018-05-29,2018-05,2018-04,2017-05,277.667,14.320357370772172,13.797950819672124
3039,Quảng Ngãi,269.076,37.651074318541774,0.5983518754375581,1192.684,253.898,5.97799116180515,2018-05-29,2018-05,2018-04,2017-05,272.362,7.2722116755547574,-1.6743682310469126
3040,Hà Tĩnh,304.76,35.673422860958745,5.757253422368819,1174.19,261.622,16.488674499850916,2018-05-29,2018-05,2018-04,2017-05,300.558,14.882540459135683,37.87064220183487
3041,Phú Thọ,271.576,54.476209678946155,6.166003457175478,1150.969,267.065,1.6891019040308635,2018-05-29,2018-05,2018-04,2017-05,260.699,-2.383689364012497,14.341666666666669
3042,Thái Bình,264.486,32.980151960283,6.3144644899174835,1135.161,247.455,6.882463478208152,2018-05-29,2018-05,2018-04,2017-05,276.486,11.731830029702351,7.582101167315173
3043,Bắc Giang,295.866,29.12000740287896,32.49660863033509,1063.647,262.594,12.670510369620018,2018-05-29,2018-05,2018-04,2017-05,282.866,7.719902206447983,
3044,Lào Cai,267.806,47.19730301902072,9.617630165432715,1042.023,249.318,7.415429291106122,2018-05-29,2018-05,2018-04,2017-05,264.806,6.212146736296603,
3045,TỔNG SỐ,21625.463000000003,20.970003699207222,9.251846018040368,70941.987,19197.592,12.646747571257904,2018-04-27,2018-04,2018-03,2017-04,21992.864,14.560534467031076,5.938651252408491
3046,Trung ương,3838.4,19.870084940960115,-2.2870062230446564,13095.300000000001,3315.7,15.764393642368148,2018-04-27,2018-04,2018-03,2017-04,3879.7,17.00998280905992,-14.918859649122808
3047,Bộ Giao thông Vận tải,1235.8,23.941841092046996,-41.92825703065285,4406.6,1060.3,16.55191926813167,2018-04-27,2018-04,2018-03,2017-04,1398.8,31.924926907479005,-51.848537005163514
3048,Bộ NN và PTNT,320.7,13.943544254215487,8.669627341185546,1125.6,282.6,13.481953290870479,2018-04-27,2018-04,2018-03,2017-04,376.4,33.19179051663127,67.28888888888889
3049,Bộ Y tế,197.3,20.114977307110436,-27.328377787494546,664.8,158.5,24.47949526813882,2018-04-27,2018-04,2018-03,2017-04,128.5,-18.92744479495269,-55.689655172413794
3050,Bộ Tài nguyên và Môi trường,78.2,17.680377612946728,52.619324796274725,262.2,70.7,10.608203677510602,2018-04-27,2018-04,2018-03,2017-04,82.8,17.11456859971709,195.71428571428567
3051,Bộ Giáo dục - Đào tạo,69.4,16.81523441070749,39.76715686274511,228.1,56.5,22.831858407079665,2018-04-27,2018-04,2018-03,2017-04,68.2,20.707964601769916,89.44444444444446
3052,"Bộ Văn hoá, Thể thao và Du lịch",47.6,21.54075014062804,19.792438843587874,161.60000000000002,39.3,21.119592875318077,2018-04-27,2018-04,2018-03,2017-04,48.5,23.409669211195933,42.64705882352942
3053,Bộ Công Thương,12.8,20.17585713311976,-18.081180811808125,44.4,11.2,14.285714285714306,2018-04-27,2018-04,2018-03,2017-04,13.4,19.642857142857167,-21.17647058823529
3054,Bộ Xây dựng,11.5,15.680370159557866,-65.84,42.7,10.4,10.57692307692308,2018-04-27,2018-04,2018-03,2017-04,15.8,51.923076923076906,-67.08333333333334
3055,Bộ Khoa học và Công nghệ,11.2,16.28099173553719,47.565543071161045,39.4,10.6,5.660377358490564,2018-04-27,2018-04,2018-03,2017-04,11.7,10.377358490566024,95.0
3056,Bộ Thông tin và Truyền thông,6.7,16.61654135338346,15.104166666666657,22.1,5.4,24.074074074074076,2018-04-27,2018-04,2018-03,2017-04,7.7,42.59259259259258,54.0
3057,Địa phương,17787.063000000002,21.236120955023775,12.252694218955938,57846.687,15881.892000000002,11.99586925789447,2018-04-27,2018-04,2018-03,2017-04,18113.164,14.049157367396788,11.809654320987661
3058,Vốn ngân sách NN cấp tỉnh,12388.749,19.719714041163243,11.179136026921327,39842.0,11000.0,12.624990909090911,2018-04-27,2018-04,2018-03,2017-04,12571.865,14.289681818181819,10.260173653744971
3059,Vốn ngân sách NN cấp huyện,4521.378,24.786540367649383,14.872959702947071,14980.786,4064.244,11.247700679388345,2018-04-27,2018-04,2018-03,2017-04,4639.099,14.144204924704312,15.19987583809288
3060,Vốn ngân sách NN cấp xã,876.936,30.489427574707882,13.871695010210928,3024.414,818.245,7.172790545618994,2018-04-27,2018-04,2018-03,2017-04,902.2,10.260374337759487,17.01686121919586
3061,Hà Nội,2694.18,22.069983024832396,4.550690370424903,8408.483,2190.717,22.981653951651438,2018-04-27,2018-04,2018-03,2017-04,2699.973,23.24608792463836,3.090611062344095
3062,TP. Hồ Chí Minh,1692.601,9.997529208270747,6.203054918041602,4152.703,1407.39,20.265242754318265,2018-04-27,2018-04,2018-03,2017-04,1685.518,19.761970740164415,9.360879912590093
3063,Thanh Hóa,504.315,30.374263923033123,40.25697015960631,1910.882,489.421,3.0431877667693072,2018-04-27,2018-04,2018-03,2017-04,506.604,3.510883268188337,33.3164912723914
3064,Nghệ An,405.688,29.30457707399199,-4.021407540174081,1716.246,396.488,2.320372873832241,2018-04-27,2018-04,2018-03,2017-04,423.188,6.734125622969671,-15.772084580599966
3065,Bà Rịa - Vũng Tàu,459.134,26.327262593109026,19.098241309930472,1713.651,423.119,8.51178982744807,2018-04-27,2018-04,2018-03,2017-04,445.953,5.396590557266379,41.30188876531591
3066,Hải Phòng,538.351,18.62827438068081,57.899167637198474,1697.435,433.893,24.074599037089797,2018-04-27,2018-04,2018-03,2017-04,541.945,24.90291385203267,60.170057572497626
3067,Vĩnh Phúc,424.184,28.060282618412106,1.3213554999612143,1671.851,396.624,6.948646577110807,2018-04-27,2018-04,2018-03,2017-04,415.295,4.707481140828591,-1.751136156632299
3068,Quảng Nam,460.845,35.846105881296516,52.43560489220718,1640.701,460.005,0.1826067107966196,2018-04-27,2018-04,2018-03,2017-04,461.377,0.2982576276344844,62.0214002521395
3069,Cần Thơ,375.742,28.85886274808971,48.65312189985508,1463.985,353.636,6.2510604124014435,2018-04-27,2018-04,2018-03,2017-04,360.01,1.8024183058285956,20.617679380310378
3070,Kiên Giang,387.3,32.5951254209439,26.086085877827855,1454.49,381.225,1.5935471178437837,2018-04-27,2018-04,2018-03,2017-04,384.166,0.7714604236343376,41.053922468551974
