,Ngành,Total-M,Total-YOY,YOY,YTD-YOY,Date,Month,PreMonth,MOM
4237,Dầu thô,324.4,3806.256288,,-47.31263831650211,2015-12-29,2015-12,2015-11,20.148148148148138
4238,Dầu thô,324.4,3806.256288,,-47.31263831650211,2015-12-29,2015-12,2015-11,20.148148148148138
4239,Xăng dầu,73.27234344575412,809.3086854457541,,-23.31796238543822,2015-12-29,2015-12,2015-11,-1.795305220814953
4240,Hóa chất,75,914.8798909999999,,-2.0362131242184915,2015-12-29,2015-12,2015-11,0.0
4241,Sản phẩm hóa chất,70,759.911198,,-2.8740485016285504,2015-12-29,2015-12,2015-11,0.0
4242,Sản phẩm từ chất dẻo,180,2063.989391,,0.9183153310211765,2015-12-29,2015-12,2015-11,2.857142857142847
4243,Cao su,170.28012709458577,1538.579989094586,,-13.56682840042889,2015-12-29,2015-12,2015-11,10.470264981389874
4244,"Túi xách, ví, va li, mũ, ô dù",270,2877.872292,,13.496028009740655,2015-12-29,2015-12,2015-11,17.391304347826093
4245,"Sản phẩm mây tre, cói, thảm",25.192146727272725,257.6156777272727,,2.95793236127966,2015-12-29,2015-12,2015-11,0.7685869090908994
4246,Gỗ và sản phẩm gỗ,660,6800.463224,,9.157139444460412,2015-12-29,2015-12,2015-11,6.451612903225794
4247,"Dệt, may",2000,22630.323636999998,,8.220874734109202,2015-12-29,2015-12,2015-11,17.64705882352942
4248,Giày dép,1200.2791353636364,12002.120938363636,,16.233339287624943,2015-12-29,2015-12,2015-11,14.312298606060608
4249,Sản phẩm gốm sứ,39.56290845454545,473.2864204545454,,-8.18572848365423,2015-12-29,2015-12,2015-11,-1.092728863636367
4250,"Đá quý, KL quý và sản phẩm",50,606.1319139999999,,-9.821515930091323,2015-12-29,2015-12,2015-11,-9.090909090909093
4251,Sắt thép,107.52728615501901,1653.1777881550192,,-17.25221071169662,2015-12-29,2015-12,2015-11,4.19796279338604
4252,"Điện tử, máy tính và linh kiện",1500,15807.222210999998,,38.24248497064127,2015-12-29,2015-12,2015-11,0.0
4253,Điện thoại và linh kiện,2200,30644.807158,,29.861605495789888,2015-12-29,2015-12,2015-11,-21.42857142857143
4254,"Máy móc thiết bị, dụng cụ PT khác",750,8162.009356,,11.576187132210379,2015-12-29,2015-12,2015-11,-1.3157894736842195
4255,Dây điện và cáp điện,85,900.8364270000001,,14.987281590854565,2015-12-29,2015-12,2015-11,-5.555555555555557
4256,Phương tiện vận tải và phụ tùng,500,5880.896377,,3.566969999843053,2015-12-29,2015-12,2015-11,0.0
4257,TỔNG TRỊ GIÁ,14300,148710,,8.299999999999997,2015-11-30,2015-11,2015-10,-0.6944444444444429
4258,Khu vực kinh tế trong nước,4180,43564,,-2.5999999999999943,2015-11-30,2015-11,2015-10,-2.336448598130829
4259,Khu vực có vốn đầu tư NN,10120,105146,,13.5,2015-11-30,2015-11,2015-10,0.0
4260,Dầu thô,270,3531.682071,,-48.25049719216933,2015-11-30,2015-11,2015-10,22.727272727272734
4261,Dầu thô,270,3531.682071,,-48.25049719216933,2015-11-30,2015-11,2015-10,22.727272727272734
4262,Hàng hoá khác,9850,101614.317929,,18.400000000000006,2015-11-30,2015-11,2015-10,-0.5050505050505052
4263,Thủy sản,650,6075.037913,,-15.607659487430041,2015-11-30,2015-11,2015-10,0.0
4264,Rau quả,160,1683.760615,,24.488769159473406,2015-11-30,2015-11,2015-10,0.0
4265,Hạt điều,208.290058075354,2206.964029075354,,20.412406976536104,2015-11-30,2015-11,2015-10,-4.077860686025701
4266,Cà phê,192.09921948912014,2335.33820748912,,-29.274837570134565,2015-11-30,2015-11,2015-10,6.921707920707348
4267,Chè,18.7770639,189.1065559,,-8.125075468674382,2015-11-30,2015-11,2015-10,-0.27304745130432195
4268,Hạt tiêu,68.5254549,1191.0797549,,3.0412726734469544,2015-11-30,2015-11,2015-10,-8.08319592362173
4269,Gạo,380,2662.932797,,-4.586594063967738,2015-11-30,2015-11,2015-10,31.034482758620697
4270,Sắn và sản phẩm của sắn,90,1190.98079,,15.82567125163905,2015-11-30,2015-11,2015-10,16.059374697885985
4271,Than đá,11.227295589768755,173.67397758976875,,-65.39991617162298,2015-11-30,2015-11,2015-10,8.392413643021797
4272,Dầu thô,270,3531.682071,,-48.25049719216933,2015-11-30,2015-11,2015-10,22.727272727272734
4273,Dầu thô,270,3531.682071,,-48.25049719216933,2015-11-30,2015-11,2015-10,22.727272727272734
4274,Xăng dầu,74.6118539551579,735.1184449551579,,-25.53750858821566,2015-11-30,2015-11,2015-10,-0.5621585283303432
4275,Hóa chất,75,848.018094,,0.3692249345382379,2015-11-30,2015-11,2015-10,7.142857142857139
4276,Sản phẩm hóa chất,70,694.144672,,-3.9874831968679842,2015-11-30,2015-11,2015-10,7.692307692307693
4277,Sản phẩm từ chất dẻo,175,1887.438971,,1.4253160017028534,2015-11-30,2015-11,2015-10,0.0
4278,Cao su,154.14114116886714,1379.539577168867,,-14.220874800609778,2015-11-30,2015-11,2015-10,-4.698494188658415
4279,"Túi xách, ví, va li, mũ, ô dù",230,2623.910996,,14.387168957611763,2015-11-30,2015-11,2015-10,-4.166666666666657
4280,"Sản phẩm mây tre, cói, thảm",25,235.38242,,5.0145849339419755,2015-11-30,2015-11,2015-10,0.0
4281,Gỗ và sản phẩm gỗ,620,6156.168559,,9.521099400662862,2015-11-30,2015-11,2015-10,0.0
4282,"Dệt, may",1700,20652.831482,,9.065887562048957,2015-11-30,2015-11,2015-10,-22.727272727272734
4283,Giày dép,1050,10754.356246,,16.28745604121589,2015-11-30,2015-11,2015-10,28.04878048780489
4284,Sản phẩm gốm sứ,40,435.708294,,-6.377405674813161,2015-11-30,2015-11,2015-10,0.0
4285,"Đá quý, KL quý và sản phẩm",55,555.124309,,-10.502236456169882,2015-11-30,2015-11,2015-10,-8.333333333333343
4286,Sắt thép,103.19519045514802,1524.3186594551482,,-16.167808705830566,2015-11-30,2015-11,2015-10,-33.26053396698259
4287,"Điện tử, máy tính và linh kiện",1500,14307.030569,,38.15833858416221,2015-11-30,2015-11,2015-10,7.142857142857139
4288,Điện thoại và linh kiện,2800,28467.175759,,29.560918251246846,2015-11-30,2015-11,2015-10,-1.754385964912288
4289,"Máy móc thiết bị, dụng cụ PT khác",760,7413.485334,,11.187048868652099,2015-11-30,2015-11,2015-10,1.3333333333333428
4290,Dây điện và cáp điện,90,823.967633,,16.50050379398226,2015-11-30,2015-11,2015-10,-10.0
4291,Phương tiện vận tải và phụ tùng,500,5334.797501,,3.4600455495107383,2015-11-30,2015-11,2015-10,0.0
4292,TỔNG TRỊ GIÁ,14400,134617,,8.5,2015-10-29,2015-10,2015-09,1.408450704225345
4293,Khu vực kinh tế trong nước,4280,39559,,-3.299999999999997,2015-10-29,2015-10,2015-09,4.645476772616135
4294,Khu vực có vốn đầu tư NN,10120,95058,,14.299999999999997,2015-10-29,2015-10,2015-09,0.09891196834817606
4295,Dầu thô,220,3210.133386,,-49.08543799587173,2015-10-29,2015-10,2015-09,-29.032258064516128
4296,Dầu thô,220,3210.133386,,-49.08543799587173,2015-10-29,2015-10,2015-09,-29.032258064516128
4297,Hàng hoá khác,9900,91847.866614,,19.5,2015-10-29,2015-10,2015-09,1.0204081632653015
4298,Thủy sản,650,5423.226727,,-16.974741129767807,2015-10-29,2015-10,2015-09,12.068965517241367
4299,Rau quả,160,1538.553272,,23.22018466421318,2015-10-29,2015-10,2015-09,6.666666666666671
4300,Hạt điều,217.1449256292906,1993.1721426292904,,19.01697387886408,2015-10-29,2015-10,2015-09,-0.5346220081658828
4301,Cà phê,179.6634408716891,2153.131246871689,,-30.779857824936485,2015-10-29,2015-10,2015-09,2.9372514660061455
4302,Chè,18.828474569932684,170.6714085699327,,-8.127948848778885,2015-10-29,2015-10,2015-09,-6.121058353112758
4303,Hạt tiêu,74.55160738950276,1125.504572389503,,1.6874713333863127,2015-10-29,2015-10,2015-09,-8.042417905225065
4304,Gạo,290,2225.764129,,-13.296619805794947,2015-10-29,2015-10,2015-09,39.96504372355432
4305,Sắn và sản phẩm của sắn,77.54651464759213,1108.2131496475922,,20.15283546068609,2015-10-29,2015-10,2015-09,-0.1924182992323864
4306,Than đá,10.358008658008657,160.92200865800865,,-65.68400769714208,2015-10-29,2015-10,2015-09,75.37976928531421
4307,Dầu thô,220,3210.133386,,-49.08543799587173,2015-10-29,2015-10,2015-09,-29.032258064516128
4308,Dầu thô,220,3210.133386,,-49.08543799587173,2015-10-29,2015-10,2015-09,-29.032258064516128
4309,Xăng dầu,75.03366208569118,671.1928800856912,,-26.880571223654968,2015-10-29,2015-10,2015-09,34.484631448146814
4310,Hóa chất,70,763.478779,,-1.0164953717611525,2015-10-29,2015-10,2015-09,-6.666666666666671
4311,Sản phẩm hóa chất,65,621.5315,,-5.9343663434159595,2015-10-29,2015-10,2015-09,0.0
4312,Sản phẩm từ chất dẻo,175,1706.355489,,0.8967569183218984,2015-10-29,2015-10,2015-09,0.0
4313,Cao su,161.74050961377696,1232.582549613777,,-14.93568217930202,2015-10-29,2015-10,2015-09,2.606735757806902
4314,"Túi xách, ví, va li, mũ, ô dù",240,2406.491825,,14.917360551332436,2015-10-29,2015-10,2015-09,0.0
4315,"Sản phẩm mây tre, cói, thảm",25,211.128998,,4.4012472529517055,2015-10-29,2015-10,2015-09,25.0
4316,Gỗ và sản phẩm gỗ,620,5525.486548999999,,8.878017376570327,2015-10-29,2015-10,2015-09,12.72727272727272
4317,"Dệt, may",2200,19197.262975,,10.423998397676272,2015-10-29,2015-10,2015-09,0.0
4318,Giày dép,820,9569.770053,,15.368966595109327,2015-10-29,2015-10,2015-09,-3.529411764705884
4319,Sản phẩm gốm sứ,40,392.699222,,-6.592146604161343,2015-10-29,2015-10,2015-09,0.0
4320,"Đá quý, KL quý và sản phẩm",60,498.815359,,-13.04560728336574,2015-10-29,2015-10,2015-09,33.333333333333314
4321,Sắt thép,154.62393781229116,1442.173594812291,,-12.91459030153537,2015-10-29,2015-10,2015-09,43.210730910426236
4322,"Điện tử, máy tính và linh kiện",1400,12745.389836999999,,44.0079015366137,2015-10-29,2015-10,2015-09,-3.448275862068968
4323,Điện thoại và linh kiện,2850,25842.376043,,32.69655382030848,2015-10-29,2015-10,2015-09,-5.0
4324,"Máy móc thiết bị, dụng cụ PT khác",750,6626.424832000001,,8.980339344512771,2015-10-29,2015-10,2015-09,10.294117647058826
4325,Dây điện và cáp điện,100,737.841974,,17.214797920689648,2015-10-29,2015-10,2015-09,25.0
4326,Phương tiện vận tải và phụ tùng,500,4850.858311,,2.4545515827396684,2015-10-29,2015-10,2015-09,-3.8461538461538396
4327,TỔNG TRỊ GIÁ,14200,120698,,9.599999999999994,2015-09-29,2015-09,2015-08,-2.068965517241381
4328,Khu vực kinh tế trong nước,4090,35492,,-2.700000000000003,2015-09-29,2015-09,2015-08,-7.466063348416284
4329,Khu vực có vốn đầu tư NN,10110,85206,,15.799999999999997,2015-09-29,2015-09,2015-08,0.297619047619051
4330,Dầu thô,310,3052.450155,,-47.35744054627252,2015-09-29,2015-09,2015-08,10.714285714285722
4331,Dầu thô,310,3052.450155,,-47.35744054627252,2015-09-29,2015-09,2015-08,10.714285714285722
4332,Hàng hoá khác,9800,82153.549845,,21.099999999999994,2015-09-29,2015-09,2015-08,0.0
4333,Thủy sản,580,4735.796385,,-17.13004567352023,2015-09-29,2015-09,2015-08,-3.3333333333333286
4334,Rau quả,150,1370.57759,,18.520585365153437,2015-09-29,2015-09,2015-08,25.0
4335,Hạt điều,218.31207000200385,1779.9738970020037,,20.61770442531771,2015-09-29,2015-09,2015-08,-0.41469661469896835
4336,Cà phê,174.5368545526212,1981.6017625526213,,-31.6438602992458,2015-09-29,2015-09,2015-08,-3.7001633071507314
4337,Chè,20.056121468383623,153.23656446838362,,-6.50182686225908,2015-09-29,2015-09,2015-08,-8.50431536418435
4338,Hạt tiêu,81.07173513182097,1056.053436131821,,0.12160634051822683,2015-09-29,2015-09,2015-08,0.1649188861651254
4339,Gạo,207.1945910814564,1951.5994630814564,,-14.338480700236616,2015-09-29,2015-09,2015-08,-23.471225356895204
4340,Sắn và sản phẩm của sắn,77.69601600015095,1027.787202000151,,23.5552403544863,2015-09-29,2015-09,2015-08,-2.8799799998113116
4341,Than đá,5.906045321087104,141.9885703210871,,-67.06177867423182,2015-09-29,2015-09,2015-08,-40.939546789128954
4342,Dầu thô,310,3052.450155,,-47.35744054627252,2015-09-29,2015-09,2015-08,10.714285714285722
4343,Dầu thô,310,3052.450155,,-47.35744054627252,2015-09-29,2015-09,2015-08,10.714285714285722
4344,Xăng dầu,55.793484562302474,581.7320465623026,,-30.169073727177775,2015-09-29,2015-09,2015-08,2.0699676039722874
4345,Hóa chất,75,699.269398,,1.6350365816899313,2015-09-29,2015-09,2015-08,-6.25
4346,Sản phẩm hóa chất,65,558.697838,,-4.439247058126796,2015-09-29,2015-09,2015-08,8.333333333333329
4347,Sản phẩm từ chất dẻo,175,1538.478547,,2.016240556824684,2015-09-29,2015-09,2015-08,-2.7777777777777857
4348,Cao su,157.63147362523014,1085.85995262523,,-11.596566004153885,2015-09-29,2015-09,2015-08,-0.1783803198244982
4349,"Túi xách, ví, va li, mũ, ô dù",240,2179.813565,,15.609335971865846,2015-09-29,2015-09,2015-08,-4.0
4350,"Sản phẩm mây tre, cói, thảm",20,186.985299,,3.6996660824515146,2015-09-29,2015-09,2015-08,0.0
4351,Gỗ và sản phẩm gỗ,550,4896.667638,,9.144541638132338,2015-09-29,2015-09,2015-08,-8.333333333333343
4352,"Dệt, may",2200,17080.090258,,10.558201715270243,2015-09-29,2015-09,2015-08,-8.333333333333343
4353,Giày dép,850,8801.824861000001,,18.395117707761187,2015-09-29,2015-09,2015-08,-22.727272727272734
4354,Sản phẩm gốm sứ,40,354.58023,,-5.04137651018641,2015-09-29,2015-09,2015-08,0.0
4355,"Đá quý, KL quý và sản phẩm",45,434.955009,,-14.4457048059585,2015-09-29,2015-09,2015-08,0.0
4356,Sắt thép,107.96951934349356,1254.2366493434936,,-15.562507250787547,2015-09-29,2015-09,2015-08,-14.691793320545415
4357,"Điện tử, máy tính và linh kiện",1450,11439.477197,,52.753119336880815,2015-09-29,2015-09,2015-08,11.538461538461547
4358,Điện thoại và linh kiện,3000,23181.02845,,34.314543913835735,2015-09-29,2015-09,2015-08,7.142857142857139
4359,"Máy móc thiết bị, dụng cụ PT khác",680,5853.437683,,9.843860614570389,2015-09-29,2015-09,2015-08,-2.857142857142861
4360,Dây điện và cáp điện,80,629.916736,,15.343743201601768,2015-09-29,2015-09,2015-08,23.07692307692308
4361,Phương tiện vận tải và phụ tùng,520,4366.389857,,1.7962555437997878,2015-09-29,2015-09,2015-08,4.0
4362,TỔNG TRỊ GIÁ,14500,106266,,9,2015-08-28,2015-08,2015-07,0.0
4363,Khu vực kinh tế trong nước,4420,31657,,-2.5,2015-08-28,2015-08,2015-07,-1.5590200445434306
4364,Khu vực có vốn đầu tư NN,10080,74609,,14.700000000000003,2015-08-28,2015-08,2015-07,0.6993006993007072
4365,Dầu thô,280,2736.277372,,-48.72219618513343,2015-08-28,2015-08,2015-07,-9.677419354838719
4366,Dầu thô,280,2736.277372,,-48.72219618513343,2015-08-28,2015-08,2015-07,-9.677419354838719
4367,Hàng hoá khác,9800,71872.722628,,20.400000000000006,2015-08-28,2015-08,2015-07,1.0309278350515427
4368,Thủy sản,600,4177.328705,,-16.612349653022704,2015-08-28,2015-08,2015-07,-3.225806451612897
4369,Rau quả,120,1082.7423589999999,,3.184001730198503,2015-08-28,2015-08,2015-07,0.0
4370,Hạt điều,219.2211727842435,1564.5550907842435,,22.585438143457836,2015-08-28,2015-08,2015-07,-20.432356696405847
4371,Cà phê,181.24314697366606,1801.844535973666,,-32.839475366456966,2015-08-28,2015-08,2015-07,-23.16060635747573
4372,Chè,21.920292250081406,134.8202872500814,,-3.9128584490455154,2015-08-28,2015-08,2015-07,1.3994709946423285
4373,Hạt tiêu,80.93825266704098,986.4593766670409,,-0.07284015782268227,2015-08-28,2015-08,2015-07,-42.753898609956366
4374,Gạo,270.7407665256855,1812.0119835256855,,-10.980322857363518,2015-08-28,2015-08,2015-07,-7.49808111780564
4375,Sắn và sản phẩm của sắn,80,954.261228,,26.467488743425946,2015-08-28,2015-08,2015-07,-31.43841539856406
4376,Than đá,10,138.776613,,-64.2480474740222,2015-08-28,2015-08,2015-07,-47.87592836178256
4377,Dầu thô,280,2736.277372,,-48.72219618513343,2015-08-28,2015-08,2015-07,-9.677419354838719
4378,Dầu thô,280,2736.277372,,-48.72219618513343,2015-08-28,2015-08,2015-07,-9.677419354838719
4379,Xăng dầu,54.661998893522856,522.0714228935228,,-33.00887800757292,2015-08-28,2015-08,2015-07,-9.299145621590384
4380,Hóa chất,80,630.19488,,3.757232025911449,2015-08-28,2015-08,2015-07,0.0
4381,Sản phẩm hóa chất,60,495.684791,,-3.924688918144639,2015-08-28,2015-08,2015-07,-14.285714285714292
4382,Sản phẩm từ chất dẻo,180,1367.366551,,1.8141861360377192,2015-08-28,2015-08,2015-07,0.0
4383,Cao su,157.91315962441314,920.891827624413,,-10.293825696060765,2015-08-28,2015-08,2015-07,-4.416884807972721
4384,"Túi xách, ví, va li, mũ, ô dù",250,1940.363526,,15.621620110834215,2015-08-28,2015-08,2015-07,-5.660377358490564
4385,"Sản phẩm mây tre, cói, thảm",20,166.579144,,2.5349246686047024,2015-08-28,2015-08,2015-07,1.7408337613231026
4386,Gỗ và sản phẩm gỗ,600,4354.484119000001,,9.595297101742474,2015-08-28,2015-08,2015-07,0.0
4387,"Dệt, may",2400,15014.415841,,10.880903568427883,2015-08-28,2015-08,2015-07,4.347826086956516
4388,Giày dép,1100,8074.550327,,20.944581823571795,2015-08-28,2015-08,2015-07,-8.333333333333343
4389,Sản phẩm gốm sứ,40,316.036333,,-4.719695199338815,2015-08-28,2015-08,2015-07,0.0
4390,"Đá quý, KL quý và sản phẩm",45,383.449395,,-15.714838147769314,2015-08-28,2015-08,2015-07,0.0
4391,Sắt thép,126.56404764103037,1145.4266616410305,,-14.23151238896925,2015-08-28,2015-08,2015-07,26.56404764103037
4392,"Điện tử, máy tính và linh kiện",1300,9877.989787,,51.77152136614191,2015-08-28,2015-08,2015-07,-3.7037037037037095
4393,Điện thoại và linh kiện,2800,19952.17748,,31.098209286227416,2015-08-28,2015-08,2015-07,12.000000000000014
4394,"Máy móc thiết bị, dụng cụ PT khác",700,5190.721397,,10.109326447697,2015-08-28,2015-08,2015-07,2.941176470588232
4395,Dây điện và cáp điện,65,541.402636,,12.722472091465505,2015-08-28,2015-08,2015-07,-13.333333333333329
4396,Phương tiện vận tải và phụ tùng,500,3618.917281,,-7.062430572055291,2015-08-28,2015-08,2015-07,11.111111111111114
4397,TỔNG TRỊ GIÁ,14500,92266,,9.5,2015-07-29,2015-07,2015-06,1.3986013986014
4398,Khu vực kinh tế trong nước,4490,27573,,-1.7000000000000028,2015-07-29,2015-07,2015-06,7.570675610924766
4399,Khu vực có vốn đầu tư NN,10010,64693,,15.099999999999994,2015-07-29,2015-07,2015-06,-1.1455658700375295
4400,Dầu thô,310,2453.613283,,-47.13418261965747,2015-07-29,2015-07,2015-06,-17.553191489361694
4401,Dầu thô,310,2453.613283,,-47.13418261965747,2015-07-29,2015-07,2015-06,-17.553191489361694
4402,Hàng hoá khác,9700,62239.386717,,20.700000000000003,2015-07-29,2015-07,2015-06,-0.512820512820511
4403,Thủy sản,620,3623.76421,,-14.963939166899067,2015-07-29,2015-07,2015-06,6.896551724137922
4404,Rau quả,120,1000.932238,,10.704453700899734,2015-07-29,2015-07,2015-06,4.347826086956516
4405,Hạt điều,275.5154780037843,1357.2750180037842,,28.18476090866932,2015-07-29,2015-07,2015-06,9.050112320995268
4406,Cà phê,235.87269287528957,1649.0866468752897,,-33.01767751178673,2015-07-29,2015-07,2015-06,4.638092302236174
4407,Chè,21.617757997218362,112.34940799721836,,-4.970492360058159,2015-07-29,2015-07,2015-06,0.3753991307100364
4408,Hạt tiêu,141.38648868954758,957.7567776895476,,6.073313553324297,2015-07-29,2015-07,2015-06,-22.529436306867552
